guess,expected_words,possible_solution
armor,211.0647948164147,1
amigo,211.07257019438444,0
worth,211.12267818574514,1
mango,211.14427645788336,1
lanky,211.18833693304535,1
flaps,211.21771058315335,0
epoch,211.30410367170626,1
swami,211.38012958963284,1
gusto,211.385313174946,1
stilt,211.43974082073433,1
notch,211.53736501079914,1
shell,211.54686825053997,1
pixel,211.59179265658747,1
eerie,211.62116630669547,1
handy,211.74211663066953,1
exult,211.74211663066956,1
gamut,211.79827213822895,1
widen,211.83110151187907,1
eying,211.98574514038876,1
lorry,211.992656587473,1
rough,212.06004319654429,1
tryst,212.26133909287256,1
gamin,212.36933045356372,0
droll,212.41857451403888,1
lambs,212.55939524838013,0
friar,212.5619870410367,1
adage,212.614686825054,1
sever,212.69589632829374,1
slits,212.92138228941684,0
shank,212.98358531317496,1
etude,212.99049676025916,1
agape,213.02850971922248,1
aught,213.12872570194386,0
boxer,213.20043196544276,1
caulk,213.2375809935205,1
eases,213.25917926565876,0
local,213.28855291576673,1
aping,213.76630669546435,1
nudge,213.7680345572354,1
cling,213.78272138228942,1
prior,213.84838012958963,1
bangs,213.88725701943844,0
quake,214.01771058315336,1
waxen,214.0254859611231,1
axion,214.10323974082073,1
slick,214.14038876889848,1
scrum,214.14211663066953,1
frogs,214.15075593952483,0
agora,214.16630669546436,1
beaux,214.1758099352052,0
sorry,214.24751619870412,1
brush,214.35205183585316,1
fiend,214.45399568034557,1
sleds,214.65788336933045,0
zesty,214.6708423326134,1
spies,214.71835853131748,0
slung,214.79438444924406,1
tally,214.79611231101512,1
bench,214.8280777537797,1
trump,214.88164146868252,1
chirp,214.90064794816413,1
ahead,214.9766738660907,1
odder,215.12786177105832,1
lofty,215.29805615550757,1
waifs,215.32742980561557,0
reefs,215.34730021598273,0
sleek,215.4768898488121,1
still,215.53218142548596,1
swath,215.58315334773218,1
bigot,215.59956803455722,1
cross,215.607343412527,1
feuds,215.61166306695463,0
input,215.61684665226784,1
flags,215.64967602591793,0
brass,215.8233261339093,1
tacky,215.82937365010798,1
shunt,215.97019438444926,1
dells,216.01857451403887,0
group,216.09978401727864,1
segue,216.11274298056156,1
purer,216.25010799136072,1
porch,216.48855291576672,1
links,216.51706263498923,0
canal,216.6034557235421,1
class,216.6768898488121,1
pence,216.79697624190064,1
drill,216.81684665226783,1
quasi,216.8488120950324,1
vases,216.8695464362851,0
joker,216.87041036717062,1
crimp,216.92483801295896,1
vowel,216.93347732181425,1
scrub,216.96803455723543,1
popes,217.02505399568037,0
cacti,217.08466522678185,1
midge,217.20043196544276,1
ponds,217.35161987041036,0
scuba,217.42246220302374,1
needs,217.4656587473002,0
truck,217.52008639308855,1
words,217.61079913606912,0
pawns,217.62289416846653,0
reeks,217.62375809935207,0
casts,217.78876889848812,0
stink,217.84578833693303,1
twang,217.86306695464364,1
trust,217.93995680345574,1
valve,217.94254859611232,1
fount,218.07645788336933,0
throw,218.11533477321817,1
welch,218.1585313174946,1
admin,218.19913606911447,1
spawn,218.33736501079915,1
yells,218.35896328293737,0
dykes,218.50410367170628,0
month,218.55939524838013,1
pouty,218.59568034557233,1
gravy,218.70799136069115,1
human,218.72872570194383,1
renew,218.91274298056155,1
cycle,218.9343412526998,1
sweet,218.93952483801297,1
avoid,218.96976241900649,1
heave,218.98963282937365,1
topaz,219.00518358531318,1
dozen,219.03023758099351,1
loyal,219.3196544276458,1
hence,219.3965442764579,1
gourd,219.42850971922246,1
twins,219.44060475161984,0
grind,219.46738660907127,1
among,219.48466522678186,1
aphid,219.50712742980562,1
cooed,219.50712742980562,0
syrup,219.51490280777537,1
clamp,219.5580993520518,1
calls,219.65572354211662,0
lucid,219.76976241900647,1
query,219.82764578833695,1
spars,219.97537796976243,0
beets,220.05140388768896,0
venom,220.06868250539955,1
shall,220.14211663066956,1
minty,220.1879049676026,1
revel,220.40561555075595,1
spiny,220.4488120950324,1
joint,220.50410367170628,1
batch,220.63628509719223,1
tills,220.64838012958964,0
drool,220.68812095032396,1
prows,220.74859611231102,0
sight,220.76846652267818,1
decks,220.9464362850972,0
magic,221.07861771058316,1
arbor,221.14600431965442,1
sends,221.17365010799136,0
youth,221.38963282937362,1
feign,221.59265658747302,1
sieve,221.65745140388768,1
mixes,221.75161987041037,0
pesos,221.79308855291578,0
knits,221.84406047516197,0
quota,221.95896328293736,1
match,222.01684665226782,1
gilds,222.2388768898488,0
drums,222.36760259179266,0
sally,222.3840172786177,1
vogue,222.6682505399568,1
serfs,222.69676025917926,0
borax,222.77278617710581,1
hydro,222.77451403887687,1
ruder,222.8315334773218,1
boxes,222.84449244060474,0
touch,222.8989200863931,1
bible,222.93866090712746,1
macho,222.95421166306696,1
knife,223.05269978401728,1
canon,223.0889848812095,1
tenth,223.12267818574514,1
firms,223.21857451403886,0
fetch,223.2669546436285,1
tilts,223.26868250539957,0
forms,223.31619870410367,0
silky,223.32397408207345,1
fixer,223.37235421166307,1
burly,223.47343412527,1
ducts,223.5952483801296,0
spank,223.59697624190065,1
reedy,223.71015118790498,1
gecko,223.8008639308855,1
libel,224.0341252699784,1
woken,224.15334773218143,1
seize,224.16285097192224,1
lever,224.16803455723542,1
gazed,224.20431965442765,0
nerve,224.24492440604752,1
iliac,224.28207343412527,1
drugs,224.31317494600432,0
shrug,224.39524838012957,1
tasty,224.46436285097195,1
fangs,224.56025917926564,0
newer,224.59568034557236,1
slash,224.63628509719223,1
harry,224.74600431965442,1
chins,224.8643628509719,0
fives,224.99740820734343,0
quest,225.00518358531318,1
lilac,225.1537796976242,1
drink,225.1693304535637,1
clown,225.33693304535637,1
fumes,225.3585313174946,0
grows,225.3913606911447,0
flees,225.40691144708424,0
troth,225.4267818574514,0
slays,225.61943844492438,0
rower,225.67732181425487,1
elbow,225.6997840172786,1
suing,226.0816414686825,1
bring,226.10669546436287,1
thrum,226.1377969762419,1
birch,226.1645788336933,1
mimes,226.3269978401728,0
chasm,226.40388768898487,1
idled,226.4194384449244,0
stock,226.5049676025918,1
alloy,226.5732181425486,1
wooer,226.62764578833693,1
ghoul,226.67602591792658,1
squat,226.8643628509719,1
foamy,226.8755939524838,1
unfed,226.94211663066955,1
drown,226.95766738660905,1
attic,226.96285097192225,1
pipes,227.2462203023758,0
aglow,227.3110151187905,1
truss,227.3913606911447,1
scamp,227.41036717062633,1
thong,227.42937365010798,1
hunts,227.48034557235422,0
dryer,227.54600431965443,1
locks,227.9805615550756,0
smith,228.02980561555074,1
woman,228.06609071274298,1
child,228.32440604751622,1
deuce,228.4937365010799,1
smell,228.53174946004322,1
spicy,228.5637149028078,1
folds,228.56889848812094,0
fluke,228.5827213822894,1
camps,228.59222462203022,0
fancy,228.65442764578833,1
wives,228.68120950323976,0
seedy,228.7624190064795,1
nobly,228.89114470842333,1
tying,229.00691144708424,1
sands,229.07602591792656,0
pivot,229.08812095032397,1
fitly,229.3317494600432,0
blond,229.43887688984884,1
leech,229.46047516198706,1
vigor,229.6963282937365,1
chaps,229.711879049676,0
fella,229.86047516198704,1
wagon,229.93131749460042,1
gouty,230.0479481641469,0
cubit,230.1257019438445,0
frisk,230.15075593952483,1
minus,230.29676025917925,1
scans,230.30367170626351,0
ketch,230.38574514038876,0
hefty,230.38920086393088,1
grill,230.3987041036717,1
lists,230.4781857451404,0
kneel,230.51879049676026,1
spell,230.9170626349892,1
rumba,231.2557235421166,1
coups,231.29200863930888,0
umbra,231.3291576673866,1
theme,231.47948164146865,1
loons,231.68077753779698,0
damps,231.8051835853132,0
dross,231.95550755939522,1
creek,231.96069114470842,1
grimy,231.98833693304536,1
bonus,232.15853131749458,1
sedge,232.16285097192224,0
hinds,232.22246220302375,0
natty,232.24838012958963,0
troop,232.4254859611231,1
yolks,232.46177105831532,0
toxin,232.47127429805616,1
stomp,232.47991360691148,1
blank,232.50237580993522,1
halls,232.5049676025918,0
madly,232.55680345572353,1
merge,232.58790496760258,1
feels,232.72095032397408,0
meted,232.7961123110151,0
waved,232.82634989200864,0
shrub,232.87904967602591,1
wafts,232.88941684665227,0
barbs,232.97408207343412,0
motif,233.0570194384449,1
joins,233.1693304535637,0
await,233.23844492440605,1
moths,233.6341252699784,0
jerks,233.73952483801295,0
foxes,233.80259179265659,0
filth,233.83196544276456,1
slunk,233.93304535637148,1
stays,234.2354211663067,0
pique,234.52138228941683,1
worms,234.65442764578833,0
unwed,234.75637149028077,1
weigh,234.792656587473,1
envoy,234.86349892008639,1
taboo,234.89200863930887,1
annul,235.02246220302374,1
keels,235.18228941684663,0
mowed,235.33606911447083,0
wiped,235.36889848812095,0
stick,235.57883369330455,1
river,235.6989200863931,1
endow,235.78185745140388,1
brink,236.0496760259179,1
brows,236.07041036717064,0
lungs,236.11274298056156,0
seven,236.15421166306697,1
strut,236.50151187904967,1
skies,236.58099352051838,0
greed,236.58876889848813,1
koala,236.6958963282937,1
arrow,236.73477321814255,1
oakum,236.9058315334773,0
given,237.0086393088553,1
pests,237.20561555075594,0
stung,237.30410367170626,1
rover,237.5693304535637,1
tombs,237.58920086393087,0
vomit,237.69719222462203,1
bonds,237.77840172786176,0
parry,238.00993520518358,1
empty,238.19913606911447,1
thing,238.20950323974083,1
howls,238.3071274298056,0
jokes,238.34254859611232,0
tough,238.37278617710584,1
morph,238.49460043196544,1
merry,238.53347732181425,1
study,238.56544276457885,1
wench,238.77624190064796,1
lunch,238.86781857451402,1
rabbi,238.88855291576672,1
rocky,238.97321814254857,1
banks,238.99568034557234,0
licks,239.0622030237581,0
gnaws,239.15896328293738,0
divan,239.22548596112313,0
abbey,239.2453563714903,1
never,239.3023758099352,1
wreck,239.31274298056155,1
ticks,239.45269978401728,0
sough,239.51922246220303,0
dusty,239.52613390928727,1
usual,239.6047516198704,1
whelp,240.0254859611231,1
wrack,240.08336933045356,1
upper,240.2501079913607,1
revue,240.25788336933044,1
hound,240.35896328293737,1
flask,240.6060475161987,1
quilt,240.61295896328292,1
ditch,240.61987041036716,1
leeks,240.6388768898488,0
limbo,240.64233261339092,1
watch,240.79179265658746,1
udder,240.87213822894168,1
mocha,240.92224622030238,1
furze,240.95766738660907,0
rigor,241.38012958963282,1
night,241.7671706263499,1
lying,241.95809935205185,1
slags,241.99956803455723,0
junta,242.01252699784018,1
catty,242.0488120950324,1
gooey,242.12483801295897,1
seers,242.17926565874728,0
palmy,242.28466522678187,0
woven,242.29416846652268,1
shaky,242.39611231101512,1
doubt,242.55421166306698,1
speed,242.55593952483804,1
colic,242.6241900647948,0
gouge,242.65788336933045,1
cools,242.7572354211663,0
spoor,242.77365010799133,0
badly,243.10453563714904,1
flaws,243.14341252699782,0
small,243.24881209503243,1
flank,243.31792656587473,1
offer,243.3498920086393,1
havoc,243.35766738660908,1
pasta,243.51749460043197,1
fawns,243.52786177105833,0
pecks,243.6634989200864,0
evade,243.98660907127427,1
gotta,243.9952483801296,0
toxic,244.09546436285098,1
honor,244.1490280777538,1
limbs,244.32095032397407,0
lynch,244.3727861771058,1
dined,244.38228941684667,0
stint,244.4609071274298,1
crowd,244.48941684665226,1
clink,244.97580993520518,1
basis,245.1987041036717,1
brown,245.21166306695463,1
bells,245.2669546436285,0
kinda,245.2816414686825,0
souls,245.29632829373648,0
exile,245.3196544276458,1
wrong,245.3464362850972,1
mouth,245.3697624190065,1
bandy,245.42937365010798,0
slaps,245.52267818574515,0
basso,245.56760259179265,0
views,245.78704103671706,0
forks,245.81987041036717,0
doors,245.83369330453561,0
prick,245.9840172786177,1
fixes,246.03758099352052,0
glass,246.0436285097192,1
moved,246.31144708423327,0
motor,246.33390928725703,1
tenet,246.54384449244057,1
minds,246.58012958963283,0
snowy,246.8133909287257,1
fence,246.93952483801294,1
breed,246.97149028077754,1
diced,246.97840172786178,0
faded,246.97840172786178,0
pesky,246.99308855291576,1
chefs,247.01036717062635,0
music,247.30928725701943,1
wilds,247.66868250539957,0
mecca,247.67732181425487,1
begun,247.68250539956804,1
drunk,247.755939524838,1
plush,247.89071274298055,1
bowed,247.90712742980563,0
blind,247.9123110151188,1
grown,247.9529157667387,1
pound,247.97969762419007,1
bless,247.99265658747302,1
krill,248.12656587473003,1
slily,248.2354211663067,0
phony,248.30107991360688,1
doing,248.40129589632832,1
gross,248.70194384449246,1
exert,248.7451403887689,1
chalk,248.8306695464363,1
where,248.8997840172786,1
wring,248.96285097192222,1
itchy,249.0345572354212,1
unfit,249.10453563714904,1
walks,249.2375809935205,0
shift,249.85701943844492,1
amply,249.89676025917927,1
sheep,249.9278617710583,1
knees,250.0315334773218,0
joyed,250.04881209503242,0
using,250.11015118790496,1
grubs,250.16025917926564,0
glows,250.31749460043198,0
heeds,250.88336933045355,0
marry,250.95593952483802,1
elves,250.96285097192225,0
waxed,251.1840172786177,0
galls,251.21252699784014,0
larva,251.24190064794817,1
berry,251.46911447084233,1
beget,251.4829373650108,1
butte,251.58574514038875,1
amiss,251.85874730021598,1
opium,251.94600431965443,1
jeers,252.00647948164146,0
stags,252.22246220302378,0
fifes,252.43930885529159,0
clubs,252.56285097192224,0
sooty,252.6803455723542,1
annoy,252.82721382289415,1
privy,252.91274298056157,1
gaudy,253.28682505399567,1
pithy,253.32397408207345,1
dwarf,253.39568034557234,1
wharf,253.4285097192225,1
ledge,253.54341252699786,1
binds,253.8345572354212,0
sense,253.89589632829376,1
whist,253.9218142548596,0
guild,253.99006479481645,1
album,254.07473002159824,1
odium,254.22764578833693,0
afoot,254.30453563714903,1
index,254.44362850971922,1
speck,254.5170626349892,1
pitch,254.52051835853132,1
clung,254.53002159827213,1
tints,254.54730021598272,0
freed,254.63714902807777,1
ought,255.03974082073432,1
basal,255.36025917926565,1
razor,255.4924406047516,1
axiom,255.59956803455725,1
slosh,255.78012958963282,1
costs,255.80172786177107,0
blush,255.84319654427645,1
milch,255.99179265658748,0
gaffe,256.11015118790493,1
joust,256.17926565874734,1
asses,256.1879049676026,0
sofas,256.1887688984881,0
eking,256.32958963282937,1
donor,256.3304535637149,1
spans,256.34686825053996,0
vapid,256.9179265658747,1
dogma,256.96285097192225,1
augur,257.1978401727862,1
stems,257.207343412527,0
again,257.2738660907128,1
fatal,257.3421166306695,1
gusty,257.36544276457886,1
works,257.8708423326134,0
stunk,257.8855291576674,1
drama,257.9166306695464,1
mania,257.9183585313175,1
silly,257.9200863930886,1
brick,257.9520518358531,1
adapt,257.9892008639309,1
waded,257.9900647948164,0
think,258.15853131749464,1
would,258.28812095032396,1
frill,258.51187904967605,1
build,259.0777537796976,1
masts,259.08812095032397,0
buoys,259.25572354211664,0
frown,259.3818574514039,1
godly,259.44406047516196,1
swell,259.6012958963283,1
slabs,259.63585313174946,0
elegy,259.6600431965443,1
stout,259.66781857451406,1
robot,259.81123110151185,1
snaps,259.9745140388769,0
petty,260.0833693304536,1
props,260.22332613390927,0
fells,260.423758099352,0
twigs,260.60518358531317,0
wells,260.6561555075594,0
forum,260.7399568034557,1
bleep,260.8790496760259,1
event,260.9300215982721,1
stash,261.44060475161984,1
mangy,261.45788336933043,1
steps,261.4639308855291,0
attar,261.47084233261336,0
smack,261.49330453563715,1
avows,261.78099352051834,0
focus,261.7930885529158,1
waltz,262.2129589632829,1
bleed,262.23282937365013,1
feted,262.35464362850973,0
awake,262.43066954643626,1
films,262.53520518358533,0
needy,262.56198704103673,1
crump,262.68207343412524,1
coach,262.7244060475162,1
downs,262.9282937365011,0
defer,262.9714902807776,1
abbot,263.10712742980564,1
colon,263.16414686825055,1
banal,263.2341252699784,1
annex,263.27473002159826,1
cumin,263.59006479481644,1
botch,263.7170626349892,1
idiot,263.73866090712744,1
deeps,263.80345572354213,0
dolls,264.0194384449244,0
floor,264.02894168466526,1
shack,264.14902807775377,1
edify,264.15334773218143,1
budge,264.16803455723544,1
aloof,264.19827213822896,1
teddy,264.2889848812095,1
bowls,264.3183585313175,0
ferry,264.5593952483801,1
bitch,264.6155507559395,0
gifts,264.6466522678185,0
packs,265.1157667386609,0
mogul,265.16673866090713,1
ennui,265.20043196544276,1
musty,265.20215982721385,1
deems,265.3844492440605,0
wordy,265.5866090712743,1
enjoy,265.6617710583153,1
wheel,266.0894168466523,1
blows,266.2492440604752,0
flail,266.2647948164147,1
quark,266.58272138228944,1
balmy,266.5879049676026,1
undue,266.89892008639305,1
shown,267.0665226781858,1
snags,267.1088552915767,0
vinyl,267.28596112311016,1
dowry,267.4164146868251,1
tibia,267.44406047516196,1
stood,267.4717062634989,1
moldy,267.4958963282937,1
sixty,267.49676025917927,1
weave,267.5399568034557,1
stabs,268.0056155507559,0
suits,268.0436285097192,0
quays,268.2872570194384,0
moors,268.30021598272134,0
balls,268.3935205183585,0
venue,268.4755939524838,1
edges,268.631101511879,0
genii,268.83758099352053,0
slump,269.13563714902807,1
ficus,269.3153347732181,1
sewed,269.3170626349892,0
hacks,269.47257019438445,0
calyx,269.53650107991365,0
dingo,269.63585313174946,1
climb,269.66436285097194,1
mound,269.77408207343416,1
fudge,269.81468682505397,1
sloop,270.1023758099352,1
squad,270.12397408207346,1
muses,270.15507559395246,0
fleck,270.64838012958967,1
quash,270.7166306695465,1
dodge,270.7658747300216,1
alibi,271.01382289416847,1
chops,271.3317494600432,0
avail,271.5814254859611,1
rooms,271.9244060475162,0
queer,271.9641468682505,1
jerky,271.98747300215985,1
rowdy,272.0159827213823,1
banjo,272.2086393088553,1
spool,272.51792656587475,1
banns,272.58617710583155,0
fritz,272.85831533477324,1
fumed,273.1295896328294,0
gipsy,273.16414686825055,1
ditto,273.236717062635,1
pinch,273.34125269978404,1
truth,273.38099352051836,1
ember,273.43974082073436,1
every,273.5330453563715,1
backs,273.607343412527,0
dimly,273.8630669546436,1
canny,274.15334773218143,1
flush,274.3762419006479,1
finds,274.5524838012959,0
plugs,274.92656587473,0
knell,275.40604751619867,0
patty,275.5036717062635,1
union,275.5840172786177,1
sizes,275.67991360691144,0
black,276.0479481641469,1
awful,276.0522678185745,1
error,276.06177105831534,1
oozes,276.2976241900648,0
tweed,276.49460043196547,1
boors,276.65097192224624,0
domed,276.7866090712743,0
moron,276.97926565874735,1
fiefs,277.21425485961123,0
piped,277.2375809935205,0
sonny,277.4086393088553,0
sulky,277.4907127429806,1
blown,277.66263498920085,1
folks,277.8526997840173,0
enemy,278.154211663067,1
docks,278.1879049676026,0
modem,278.28812095032396,1
hills,278.3805615550756,0
swift,278.50669546436285,1
fasts,278.5352051835853,0
sixes,278.67775377969764,0
vests,278.70885529157664,0
swamp,278.7416846652268,1
nabob,278.79956803455724,0
chips,279.07688984881213,0
bingo,279.1330453563715,1
fowls,279.35507559395245,0
might,279.4656587473002,1
kinds,279.47257019438445,0
gloss,279.5874730021598,1
fluid,279.65658747300216,1
young,279.8345572354212,1
lusts,280.051403887689,0
pools,280.09805615550755,0
slops,280.19827213822896,0
falls,280.52397408207344,0
plums,280.76155507559395,0
pouch,280.7961123110151,1
curvy,280.8159827213823,1
quits,280.95334773218144,0
limit,281.21425485961123,1
monks,281.267818574514,0
gangs,281.34816414686827,0
wrung,281.4388768898488,1
conic,281.45529157667386,1
ozone,281.55464362850967,1
druid,281.9200863930885,1
occur,282.0099352051836,1
polls,282.01771058315336,0
allow,282.11015118790493,1
combs,282.25356371490284,0
flows,282.3442764578833,0
frock,282.65874730021596,1
junto,282.6742980561555,1
mixed,282.76328293736503,0
spill,282.8591792656588,1
walls,283.24622030237583,0
vowed,283.45010799136065,0
champ,283.7222462203024,1
shoot,283.75161987041037,1
boxed,283.80345572354213,0
blink,284.34254859611235,1
bound,284.3650107991361,1
tasks,284.5317494600432,0
crumb,285.07516198704104,1
winds,285.3153347732181,0
dutch,285.33520518358534,1
sheds,285.355939524838,0
stunt,285.97624190064795,1
sooth,286.3365010799136,1
proxy,286.34341252699784,1
swing,286.44794816414685,1
debug,286.55939524838016,1
bight,286.5663066954644,0
verge,286.59308855291573,1
qualm,287.4699784017279,1
ionic,287.4958963282938,1
joked,287.6194384449244,0
found,287.66436285097194,1
boost,288.09460043196543,1
guess,288.3874730021598,1
equip,288.7365010799136,1
pshaw,288.76501079913606,0
staff,288.8254859611231,1
vizor,288.8539956803456,0
loops,288.90928725701946,0
crack,288.92138228941684,1
bogus,288.9827213822894,0
flack,289.01641468682504,1
award,289.3213822894169,1
fuses,289.5494600431966,0
amaze,289.5822894168466,1
filch,289.592656587473,0
slips,289.7671706263499,0
pinks,290.3287257019438,0
dryly,290.33131749460046,1
lumps,290.39092872570194,0
penny,290.4082073434125,1
boded,290.511879049676,0
pupal,290.91360691144706,1
hymns,290.9231101511879,0
sells,291.0647948164147,0
catch,291.3991360691145,1
feeds,291.4639308855292,0
blitz,291.7136069114471,1
roofs,291.90971922246223,0
parka,291.92440604751624,1
stews,292.44449244060473,0
cough,292.51792656587475,1
witch,292.98876889848816,1
nouns,293.05874730021594,0
vixen,293.1451403887689,1
myths,293.5606911447084,0
swans,293.7438444924406,0
imply,293.8198704103672,1
rooks,294.2328293736501,0
hatch,294.28984881209504,1
avian,294.32958963282937,1
gassy,294.3874730021598,1
flaky,294.4194384449244,1
flown,294.4298056155508,1
gowns,294.51015118790497,0
posts,294.51619870410366,0
stuck,294.67429805615546,1
shoon,294.7010799136069,0
spots,295.14514038876894,0
showy,295.2246220302376,1
stoop,295.3377969762419,1
fling,295.38704103671705,1
nylon,295.82591792656586,1
wound,296.0764578833693,1
rumor,296.095464362851,1
dazed,296.2475161987041,0
plunk,296.5913606911447,1
bylaw,296.61900647948164,1
thick,296.6682505399568,1
gonna,296.8272138228942,0
dally,296.8989200863931,1
chess,297.089848812095,1
array,297.0933045356372,1
jaded,297.1235421166307,0
risks,297.2038876889849,0
alpha,297.4803455723542,1
hulks,297.4950323974082,0
smock,297.9131749460043,1
sweep,297.92095032397407,1
looms,298.3805615550756,0
gimme,298.49546436285095,0
gulch,298.5282937365011,1
dough,298.5438444924406,1
unify,298.614686825054,1
hoots,298.6198704103672,0
scull,298.96285097192225,0
bliss,298.99913606911446,1
batty,299.13045356371487,1
epoxy,299.1693304535637,1
cabal,299.6479481641469,1
curry,299.6850971922246,1
stump,300.0928725701944,1
leggy,300.10410367170624,1
knobs,300.11879049676025,0
wooed,300.2742980561555,0
fishy,300.27688984881206,1
mills,300.29589632829374,0
blimp,300.3010799136069,1
bided,300.3606911447084,0
fauna,300.42030237580997,1
shots,300.58617710583155,0
offal,300.6414686825054,1
kneed,300.8401727861771,1
delve,301.119222462203,1
funds,301.4354211663067,0
hedge,301.6444924406048,1
pills,301.75939524838014,0
coyly,302.19913606911445,1
width,302.2190064794816,1
naval,302.46004319654423,1
aging,303.3015118790497,1
usury,303.6539956803456,0
gills,303.7593952483801,0
belly,303.8043196544277,1
block,303.8224622030238,1
igloo,303.9580993520518,1
sappy,304.3745140388769,1
wings,304.689848812095,0
kiosk,304.72008639308854,1
shock,304.80302375809936,1
axial,304.8272138228942,1
smoky,304.85140388768895,1
folio,305.17105831533473,1
hosts,305.55291576673864,0
owing,305.5650107991361,1
sixth,305.7239740820734,1
kings,305.8561555075594,0
droop,305.98747300215985,1
stops,306.05917926565877,0
fewer,306.0894168466523,1
pasha,306.20777537796977,0
snoop,306.4522678185745,1
spiky,306.4816414686825,1
erred,306.50237580993524,0
weeds,306.6034557235421,0
texts,306.8902807775378,0
boots,306.9714902807775,0
spoon,306.98617710583153,1
snuck,307.69719222462203,1
milky,307.80691144708425,1
clump,307.85097192224623,1
tabby,308.0211663066955,1
mulch,308.15334773218143,1
tests,308.4306695464363,0
kebab,308.8004319654428,1
hawks,309.4699784017279,0
pubic,309.92095032397407,1
whiny,310.28725701943847,1
excel,310.304535637149,1
karma,311.4466522678186,1
spits,311.6082073434126,0
queen,311.6755939524838,1
shins,311.741252699784,0
evoke,312.141252699784,1
villa,312.6388768898488,1
tepee,312.688120950324,1
swill,313.20820734341254,1
bills,313.27127429805614,0
jests,313.7818574514039,0
icily,313.87170626349894,1
wight,313.9123110151188,1
vodka,314.00475161987043,1
dandy,314.0082073434125,1
rotor,314.212958963283,1
mists,314.2950323974082,0
fixed,314.57149028077754,0
burro,314.67602591792655,0
punch,314.94384449244063,1
quirk,315.0475161987041,1
salsa,315.3041036717063,1
holly,315.4259179265659,1
skill,315.4319654427646,1
fools,315.64535637149027,0
floss,315.6764578833693,1
fight,315.75939524838014,1
furor,315.8449244060475,1
beech,315.9978401727862,1
ninth,316.095464362851,1
duped,316.26825053995685,0
gulfs,316.45399568034554,0
weeps,316.98358531317496,0
mocks,316.98963282937365,0
humid,317.0777537796976,1
spurs,317.1200863930885,0
burrs,317.3784017278618,0
pagan,317.58228941684666,1
flock,317.74470842332613,1
fatty,318.1066954643628,1
wispy,318.15680345572355,1
radar,318.3503239740821,1
sully,318.38488120950325,1
blurb,318.6449244060475,1
keeps,318.69503239740817,0
murky,318.83930885529156,1
eject,319.1684665226782,1
chill,319.37149028077755,1
glyph,320.07127429805615,1
smash,320.35896328293734,1
comma,320.4410367170626,1
keyed,320.45140388768897,0
roomy,320.75377969762417,1
desks,320.8306695464363,0
songs,321.2781857451404,0
picks,321.3723542116631,0
shams,321.47343412527,0
rajah,321.54082073434125,1
finch,321.6626349892008,1
gayly,321.78790496760257,1
rugby,321.8025917926566,1
filmy,321.86393088552916,1
squaw,321.92958963282933,0
outdo,322.03585313174943,1
downy,323.0457883369331,1
apply,323.7464362850972,1
gasps,323.8708423326134,0
quoth,324.005615550756,1
melee,324.02980561555074,1
slush,324.0937365010799,1
moons,324.16025917926567,0
discs,324.629373650108,0
taffy,325.95637149028073,1
looks,326.0928725701944,0
added,327.71533477321816,0
hurry,327.73693304535635,1
judge,327.79395248380126,1
winch,327.8673866090713,1
hilly,328.0781857451404,1
geese,328.09978401727864,1
fever,328.1732181425486,1
butch,328.38142548596113,1
spins,328.56457883369325,0
snobs,328.73131749460043,0
awash,329.1710583153348,1
whirr,329.3386609071274,0
theft,329.4993520518359,1
abyss,329.69892008639306,1
silks,330.2855291576674,0
caddy,330.30885529157666,1
twist,330.7010799136069,1
crook,331.3818574514039,1
penne,331.8423326133909,1
dying,331.9356371490281,1
lucky,332.0721382289417,1
toddy,332.2233261339093,1
bevel,332.4669546436285,1
boons,332.6742980561555,0
dingy,332.81511879049674,1
pupil,333.1269978401728,1
whims,333.13390928725704,0
spunk,333.38790496760265,1
chink,333.4984881209503,0
going,333.5442764578834,1
pushy,333.6107991360691,1
teeth,333.6539956803456,1
chili,334.0194384449244,1
knoll,334.0323974082074,1
pinky,334.09719222462206,1
dolly,334.1282937365011,1
wryly,334.91101511879054,1
usurp,335.1218142548596,1
scoop,335.2237580993521,1
whips,335.54514038876886,0
dwell,335.5572354211663,1
knows,335.770626349892,0
flung,335.919222462203,1
mushy,336.16803455723544,1
cheek,336.25788336933044,1
winks,336.377969762419,0
seeds,336.7624190064795,0
ditty,336.9671706263499,1
uncut,337.36371490280777,1
crick,337.43110151187904,1
swung,337.6686825053996,1
wills,337.6755939524838,0
worry,337.68941684665225,1
bulks,337.7498920086393,0
bushy,337.8285097192225,1
bough,337.92354211663064,1
signs,338.0531317494601,0
lumpy,338.4004319654428,1
munch,338.5481641468682,1
hulls,338.6561555075594,0
sways,338.7641468682505,0
kills,338.91706263498924,0
wacky,338.94816414686824,1
nutty,339.0630669546436,1
comic,339.17796976241897,1
sings,339.2142548596113,0
skimp,339.3049676025918,1
thump,339.3749460043196,1
freer,339.5053995680346,1
abaft,340.2259179265659,0
loopy,340.49200863930884,1
sacks,340.867818574514,0
flick,340.9870410367171,1
bawdy,341.00518358531315,1
crock,341.1658747300216,1
gauzy,341.40691144708427,0
lemme,341.59611231101513,0
spasm,341.6488120950324,1
soups,341.8794816414687,0
bunch,341.96069114470845,1
fills,342.0280777537797,0
groom,342.14557235421165,1
vouch,342.1827213822894,1
sunny,343.2730021598272,1
mafia,343.9917926565875,1
shyly,344.36933045356375,1
